timestamp,interRequestTime(s),payloadsize(B),packetsize(B),deviceAppAddress_,car_sending,ueIP,speed,roadID,laneDensity,AppName,localPort_,idframe
1.3615,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,14
1.3615,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,14
1.3615,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,14
1.3615,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,14
1.3615,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,14
1.3615,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,14
1.369,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,15
1.369,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,15
1.369,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,15
1.369,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,15
1.369,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,15
1.369,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,15
1.369,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,15
1.369,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,15
1.369,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,15
1.369,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,15
1.369,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,15
1.37,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,15
1.37,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,15
1.3715,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,15
1.3715,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,15
1.3715,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,15
1.3715,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,15
1.3715,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,15
1.3715,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,15
1.379,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,16
1.379,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,16
1.379,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,16
1.379,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,16
1.379,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,16
1.379,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,16
1.379,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,16
1.379,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,16
1.379,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,16
1.379,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,16
1.379,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,16
1.38,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,16
1.38,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,16
1.3815,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,16
1.3815,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,16
1.3815,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,16
1.3815,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,16
1.3815,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,16
1.3815,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,16
1.389,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,17
1.389,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,17
1.389,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,17
1.389,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,17
1.389,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,17
1.389,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,17
1.389,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,17
1.389,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,17
1.389,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,17
1.389,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,17
1.389,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,17
1.39,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,17
1.39,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,17
1.3915,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,17
1.3915,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,17
1.3915,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,17
1.3915,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,17
1.3915,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,17
1.3915,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,17
1.399,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,18
1.399,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,18
1.399,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,18
1.399,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,18
1.399,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,18
1.399,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,18
1.399,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,18
1.399,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,18
1.399,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,18
1.399,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,18
1.399,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,18
1.4,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,18
1.4,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,18
1.4015,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,18
1.4015,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,18
1.4015,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,18
1.4015,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,18
1.4015,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,18
1.4015,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,18
1.409,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,19
1.409,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,19
1.409,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,19
1.409,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,19
1.409,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,19
1.409,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,19
1.409,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,19
1.409,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,19
1.409,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,19
1.409,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,19
1.409,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,19
1.41,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,19
1.41,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,19
1.4115,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,19
1.4115,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,19
1.4115,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,19
1.4115,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,19
1.4115,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,19
1.4115,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,19
1.419,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,20
1.419,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,20
1.419,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,20
1.419,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,20
1.419,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,20
1.419,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,20
1.419,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,20
1.419,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,20
1.419,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,20
1.419,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,20
1.419,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,20
1.42,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,20
1.42,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,20
1.4215,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,20
1.4215,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,20
1.4215,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,20
1.4215,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,20
1.4215,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,20
1.4215,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,20
1.429,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,21
1.429,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,21
1.429,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,21
1.429,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,21
1.429,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,21
1.429,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,21
1.429,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,21
1.429,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,21
1.429,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,21
1.429,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,21
1.429,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,21
1.43,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,21
1.43,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,21
1.4315,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,21
1.4315,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,21
1.4315,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,21
1.4315,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,21
1.4315,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,21
1.4315,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,21
1.439,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,22
1.439,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,22
1.439,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,22
1.439,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,22
1.439,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,22
1.439,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,22
1.439,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,22
1.439,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,22
1.439,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,22
1.439,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,22
1.439,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,22
1.44,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,22
1.44,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,22
1.4415,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,22
1.4415,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,22
1.4415,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,22
1.4415,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,22
1.4415,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,22
1.4415,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,22
1.449,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,23
1.449,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,23
1.449,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,23
1.449,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,23
1.449,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,23
1.449,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,23
1.449,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,23
1.449,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,23
1.449,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,23
1.449,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,23
1.449,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,23
1.45,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,23
1.45,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,23
1.4515,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,23
1.4515,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,23
1.4515,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,23
1.4515,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,23
1.4515,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,23
1.4515,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,23
1.459,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,24
1.459,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,24
1.459,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,24
1.459,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,24
1.459,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,24
1.459,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,24
1.459,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,24
1.459,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,24
1.459,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,24
1.459,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,24
1.459,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,24
1.46,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,24
1.46,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,24
1.4615,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,24
1.4615,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,24
1.4615,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,24
1.4615,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,24
1.4615,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,24
1.4615,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,24
1.469,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,25
1.469,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,25
1.469,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,25
1.469,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,25
1.469,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,25
1.469,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,25
1.469,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,25
1.469,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,25
1.469,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,25
1.469,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,25
1.469,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,25
1.47,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,25
1.47,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,25
1.4715,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,25
1.4715,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,25
1.4715,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,25
1.4715,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,25
1.4715,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,25
1.4715,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,25
1.479,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,26
1.479,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,26
1.479,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,26
1.479,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,26
1.479,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,26
1.479,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,26
1.479,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,26
1.479,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,26
1.479,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,26
1.479,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,26
1.479,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,26
1.48,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,26
1.48,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,26
1.4815,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,26
1.4815,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,26
1.4815,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,26
1.4815,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,26
1.4815,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,26
1.4815,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,26
1.489,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,27
1.489,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,27
1.489,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,27
1.489,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,27
1.489,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,27
1.489,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,27
1.489,0.01,2000,2000,10.0.2.168,car[7],10.0.2.168,2.11871,25472299,1,test,4009,27
1.489,0.01,2000,2000,10.0.2.224,car[8],10.0.2.224,1.986,-5445204#2,1,test,4009,27
1.489,0.01,2000,2000,10.0.3.24,car[9],10.0.3.24,2.05049,4006691,1,test,4009,27
1.489,0.01,2000,2000,10.0.3.136,car[11],10.0.3.136,2.03206,37591481,1,test,4009,27
1.489,0.01,2000,2000,10.0.3.192,car[12],10.0.3.192,2.10951,4047378,1,test,4009,27
1.49,0.01,2000,2000,10.0.1.32,car[0],10.0.1.32,2.02077,30405358#0,1,test,4009,27
1.49,0.01,2000,2000,10.0.3.80,car[10],10.0.3.80,1.99744,4006705#1,1,test,4009,27
1.4915,0.01,2000,2000,10.0.3.248,car[13],10.0.3.248,1.95938,10425130,1,test,4009,27
1.4915,0.01,2000,2000,10.0.4.48,car[14],10.0.4.48,1.95328,-3998615#0,1,test,4009,27
1.4915,0.01,2000,2000,10.0.4.104,car[15],10.0.4.104,2.06703,-113939241,1,test,4009,27
1.4915,0.01,2000,2000,10.0.4.160,car[16],10.0.4.160,2.12032,30405358#1,1,test,4009,27
1.4915,0.01,2000,2000,10.0.4.216,car[17],10.0.4.216,2.12158,-3998615#1,1,test,4009,27
1.4915,0.01,2000,2000,10.0.5.16,car[18],10.0.5.16,2.05421,4006684,1,test,4009,27
1.499,0.01,2000,2000,10.0.1.88,car[1],10.0.1.88,2.14655,-4006683,1,test,4009,28
1.499,0.01,2000,2000,10.0.1.144,car[2],10.0.1.144,2.06723,4006683,1,test,4009,28
1.499,0.01,2000,2000,10.0.1.200,car[3],10.0.1.200,2.05137,-4006740,1,test,4009,28
1.499,0.01,2000,2000,10.0.2.0,car[4],10.0.2.0,2.03241,4900739#1,1,test,4009,28
1.499,0.01,2000,2000,10.0.2.56,car[5],10.0.2.56,1.98249,-29900565#0,1,test,4009,28
1.499,0.01,2000,2000,10.0.2.112,car[6],10.0.2.112,2.20259,4006702#2,1,test,4009,28
